Date,SPY,QQQ,TLT
2011-01-20,97.46290588378906,49.09968566894531,58.42467498779297
2011-01-21,97.68355560302734,48.723411560058594,58.887943267822266
2011-01-24,98.23905944824219,49.39719772338867,58.913665771484375
2011-01-25,98.29229736328125,49.46721267700195,59.47346878051758
2011-01-26,98.67279815673828,49.729736328125,58.57264709472656
2011-01-27,98.91631317138672,50.036014556884766,58.83646774291992
2011-01-28,97.18894958496094,48.76716995239258,59.14533615112305
2011-01-31,97.91946411132812,49.0034294128418,58.69490432739258
2011-02-01,99.48703002929688,49.922245025634766,58.40434265136719
2011-02-02,99.29678344726562,49.843482971191406,58.41728210449219
2011-02-03,99.51747131347656,49.93099594116211,57.93296813964844
2011-02-04,99.79901885986328,50.21101379394531,57.345394134521484
2011-02-07,100.42298889160156,50.44728469848633,57.642433166503906
2011-02-08,100.87955474853516,50.779808044433594,57.1129035949707
2011-02-09,100.65128326416016,50.692291259765625,57.610107421875
2011-02-10,100.6893539428711,50.771053314208984,56.94504928588867
2011-02-11,101.29044342041016,51.138587951660156,57.76511001586914
2011-02-14,101.53398895263672,51.261077880859375,57.80385971069336
2011-02-15,101.21437072753906,51.19107437133789,58.06210708618164
2011-02-16,101.85356903076172,51.52362823486328,57.8748779296875
2011-02-17,102.15794372558594,51.506103515625,57.96525192260742
2011-02-18,102.37101745605469,51.39234924316406,57.7844352722168
2011-02-22,100.31644439697266,49.904754638671875,58.64972686767578
2011-02-23,99.70006561279297,49.49345016479492,58.86278533935547
2011-02-24,99.63160705566406,49.7559700012207,59.23728561401367
2011-02-25,100.69693756103516,50.44728469848633,59.585960388183594
2011-02-28,101.32090759277344,50.55228042602539,59.66343688964844
2011-03-01,99.63160705566406,49.73848342895508,59.836429595947266
2011-03-02,99.84467315673828,50.000999450683594,58.91656494140625
2011-03-03,101.56440734863281,50.98982238769531,58.34003829956055
2011-03-04,100.803466796875,50.727291107177734,58.82586669921875
2011-03-07,100.01207733154297,50.044761657714844,58.45013427734375
2011-03-08,100.88717651367188,50.245994567871094,58.09383773803711
2011-03-09,100.74256134033203,49.904754638671875,58.657447814941406
2011-03-10,98.87825775146484,49.125938415527344,59.642093658447266
2011-03-11,99.56310272216797,49.432220458984375,59.305233001708984
2011-03-14,98.96195220947266,49.257198333740234,59.27936935424805
2011-03-15,97.828125,48.55714416503906,60.16676330566406
2011-03-16,96.01705169677734,47.38457107543945,60.84701919555664
2011-03-17,97.28787231445312,47.82209777832031,60.38060760498047
2011-03-18,97.64173126220703,47.714317321777344,60.542510986328125
2011-03-21,99.15493774414062,48.63442611694336,60.1862678527832
2011-03-22,98.81099700927734,48.54678726196289,60.38700866699219
2011-03-23,99.09380340576172,48.81843948364258,60.30930709838867
2011-03-24,100.04146575927734,49.68598175048828,59.8558464050293
2011-03-25,100.34720611572266,49.808658599853516,59.70685958862305
2011-03-28,100.10263061523438,49.53700256347656,59.79108810424805
2011-03-29,100.77519226074219,50.01898193359375,59.33115768432617
2011-03-30,101.47065734863281,50.25557327270508,59.80402755737305
2011-03-31,101.33308410644531,50.32566833496094,59.68095779418945
2011-04-01,101.76107788085938,50.351966857910156,59.97110366821289
2011-04-04,101.84513854980469,50.18547821044922,60.036170959472656
2011-04-05,101.8298568725586,50.054019927978516,59.79544448852539
2011-04-06,102.15082550048828,50.17670440673828,58.89774703979492
2011-04-07,101.8910140991211,50.14164352416992,58.78065872192383
2011-04-08,101.5394515991211,49.90504837036133,58.46842956542969
2011-04-11,101.23373413085938,49.73855209350586,58.52045440673828
2011-04-12,100.47710418701172,49.39680480957031,59.15146255493164
2011-04-13,100.4694595336914,49.817413330078125,59.52223205566406
2011-04-14,100.5458984375,49.729801177978516,59.47670364379883
2011-04-15,100.91272735595703,49.64216995239258,60.283321380615234
2011-04-18,99.78163146972656,49.29166030883789,60.419925689697266
2011-04-19,100.35482788085938,49.59834289550781,60.680171966552734
2011-04-20,101.72286987304688,50.719993591308594,60.28985595703125
2011-04-21,102.24256134033203,51.12310028076172,60.237815856933594
2011-04-25,102.13555908203125,51.25455093383789,60.465492248535156
2011-04-26,103.01446533203125,51.543731689453125,61.05093002319336
2011-04-27,103.68700408935547,51.89424514770508,60.42644119262695
2011-04-28,104.0233383178711,51.815364837646484,60.8882942199707
2011-04-29,104.26785278320312,51.77156448364258,61.076961517333984
2011-05-02,104.10735321044922,51.6751708984375,61.17498779296875
2011-05-03,103.7328872680664,51.4297981262207,61.521217346191406
2011-05-04,103.04503631591797,51.3509407043457,61.79560852050781
2011-05-05,102.11262512207031,51.070526123046875,62.38356018066406
2011-05-06,102.56351470947266,51.237022399902344,62.10918045043945
2011-05-09,102.9609375,51.4297981262207,62.04384994506836
2011-05-10,103.83985900878906,51.86796188354492,61.59957504272461
2011-05-11,102.7469711303711,51.491153717041016,61.95240020751953
2011-05-12,103.23609161376953,51.7978515625,61.560428619384766
2011-05-13,102.44123077392578,51.18444061279297,62.1157341003418
2011-05-16,101.79163360595703,50.29938507080078,62.46199417114258
2011-05-17,101.77637481689453,50.439598083496094,63.10220718383789
2011-05-18,102.68583679199219,50.86022186279297,62.2659912109375
2011-05-19,102.93038177490234,51.00918960571289,62.239845275878906
2011-05-20,102.11262512207031,50.62361145019531,62.27254867553711
2011-05-23,100.92801666259766,49.87874984741211,62.57303237915039
2011-05-24,100.84396362304688,49.57206344604492,62.80821990966797
2011-05-25,101.18019104003906,49.76482009887695,62.514190673828125
2011-05-26,101.64643096923828,50.0715446472168,63.04995346069336
2011-05-27,102.03620147705078,50.32566833496094,63.02375793457031
2011-05-31,103.0985107421875,51.1406364440918,63.16750717163086
2011-06-01,100.7828140258789,50.02773666381836,64.02124786376953
2011-06-02,100.67583465576172,50.132896423339844,62.801673889160156
2011-06-03,99.67465209960938,49.3792724609375,63.162254333496094
2011-06-06,98.61995697021484,48.97618103027344,62.68364715576172
2011-06-07,98.55883026123047,48.8885612487793,62.97213363647461
2011-06-08,98.14612579345703,48.53803253173828,63.4638786315918
2011-06-09,98.89512634277344,48.62566375732422,63.208221435546875
2011-06-10,97.51944732666016,47.880821228027344,63.69337463378906
2011-06-13,97.59585571289062,47.880821228027344,63.3720817565918
2011-06-14,98.83396911621094,48.49421310424805,62.414798736572266
2011-06-15,97.07616424560547,47.574119567871094,63.54912567138672
2011-06-16,97.29016876220703,47.39007568359375,63.83765411376953
2011-06-17,97.58049011230469,47.241661071777344,63.536033630371094
2011-06-20,98.0797119140625,47.487586975097656,63.614688873291016
2011-06-21,99.42378997802734,48.50634765625,63.332763671875
2011-06-22,98.82473754882812,48.1550407409668,63.3720817565918
2011-06-23,98.54057312011719,48.60295867919922,63.85734176635742
2011-06-24,97.39614868164062,47.75983428955078,63.5885009765625
2011-06-27,98.2640609741211,48.52391052246094,62.71642303466797
2011-06-28,99.54669952392578,49.24409103393555,62.21153259277344
2011-06-29,100.39920043945312,49.446083068847656,61.798492431640625
2011-06-30,101.3592758178711,50.10478591918945,61.70011901855469
2011-07-01,102.85699462890625,50.860084533691406,61.60143280029297
2011-07-05,102.77250671386719,51.11478042602539,61.73955154418945
2011-07-06,102.89535522460938,51.281654357910156,62.05537033081055
2011-07-07,103.96294403076172,51.984275817871094,61.87114715576172
2011-07-08,103.22563171386719,51.8437385559082,62.74618148803711
2011-07-11,101.3592758178711,50.90400314331055,63.68702697753906
2011-07-12,100.92151641845703,50.5175666809082,63.904109954833984
2011-07-13,101.25944519042969,50.72835159301758,64.0818099975586
2011-07-14,100.56050109863281,50.13991928100586,63.16729736328125
2011-07-15,101.14420318603516,50.807411193847656,63.2725715637207
2011-07-18,100.314697265625,50.53513717651367,62.660640716552734
2011-07-19,101.94297790527344,51.6856689453125,63.96337890625
2011-07-20,101.88154602050781,51.46609878540039,63.206764221191406
2011-07-21,103.29473876953125,51.808624267578125,62.719886779785156
2011-07-22,103.3638916015625,52.3443603515625,63.1936149597168
2011-07-25,102.78785705566406,52.238956451416016,62.50277328491211
2011-07-26,102.40379333496094,52.37069320678711,62.93040466308594
2011-07-27,100.30704498291016,51.018184661865234,62.936988830566406
2011-07-28,100.01520538330078,51.10602569580078,63.173824310302734
2011-07-29,99.3316421508789,50.93914031982422,64.42395782470703
2011-08-01,98.90921020507812,50.702022552490234,65.07415008544922
2011-08-02,96.38233947753906,49.419742584228516,67.02803802490234
2011-08-03,96.90459442138672,49.89399719238281,67.16010284423828
2011-08-04,92.3654556274414,47.57538604736328,69.54969024658203
2011-08-05,92.22716522216797,47.276790618896484,67.54293823242188
2011-08-08,86.22103881835938,44.43122863769531,69.67510986328125
2011-08-09,90.23026275634766,46.574180603027344,69.88640594482422
