SPY,QQQ,TLT
2.18171943e-02,2.34791836e-02,-8.53814825e-03
4.49391188e-03,6.51091177e-03,-4.06566747e-03
1.05461720e-02,4.60039265e-03,-4.33587272e-02
2.49262672e-03,-1.62813106e-02,-1.48807466e-02
-2.30764027e-03,4.31750573e-04,-5.63819771e-03
7.85111392e-04,-1.01550873e-02,-6.00011468e-03
7.77240717e-03,1.37754620e-02,4.93419640e-03
-1.87995421e-03,5.91946027e-03,8.98243283e-03
5.12741462e-03,7.24429280e-03,-1.48235533e-02
-2.24012180e-03,-3.74352284e-03,-2.89191370e-03
7.52323205e-03,1.03452330e-02,2.47961412e-03
1.95116632e-03,3.03240060e-03,-3.30078021e-04
5.43890976e-04,-4.04524768e-03,-3.88782605e-03
3.70854459e-03,3.20395056e-03,1.48998173e-03
-4.70599844e-03,-2.27545677e-03,7.33975334e-03
1.94889472e-03,3.45314322e-03,4.18131269e-03
-2.40225903e-03,-1.21810453e-02,-1.63329053e-02
-3.68214301e-03,-1.74271947e-02,-1.06144137e-02
5.00796346e-04,1.98964250e-03,7.30089819e-03
5.99063979e-03,7.74870543e-03,-1.08782203e-03
3.16245574e-03,2.39862851e-03,-7.53704640e-04
1.29957966e-02,1.25830936e-02,8.50757223e-03
2.44592091e-03,1.77232834e-03,-1.18638121e-02
6.02195346e-03,7.81324443e-03,-1.25170805e-02
-1.14830150e-03,-4.52942204e-03,1.87079347e-03
6.65204110e-03,1.25305977e-02,3.56103205e-03
-8.28870933e-03,-2.07762726e-03,-1.12361077e-02
4.10878015e-03,1.57926831e-03,5.03844753e-03
-1.95775231e-03,-3.71397989e-03,-2.30273806e-03
2.17508759e-03,4.08870343e-03,1.06990601e-02
3.85021397e-03,3.82324667e-03,-4.99545024e-03
-2.78676955e-03,-7.46928604e-04,4.40384484e-03
-1.72856382e-03,-2.82649010e-03,-1.78920454e-03
1.46294610e-03,6.65902933e-04,2.03486854e-03
2.47816037e-03,5.14495999e-03,-3.22396692e-03
-8.29908472e-03,-7.81103293e-03,7.28216604e-03
-2.22852630e-04,-1.41874454e-03,3.53658345e-03
-3.66174425e-03,-1.03279225e-02,1.51244471e-03
7.62098857e-03,8.90695816e-03,4.27205885e-03
5.93168195e-03,5.42263583e-03,3.83724800e-03
-7.94762014e-04,5.64186877e-03,1.55323548e-02
3.57134838e-03,8.73140430e-03,-9.22454049e-03
-3.30646185e-03,3.27507870e-03,7.99443281e-03
0.00000000e+00,2.20479085e-03,-6.57638639e-04
2.82213946e-03,2.68803460e-03,3.36224047e-03
-2.51328508e-03,-1.54694636e-03,-2.21272111e-03
2.29331638e-03,3.41633128e-03,-4.76992198e-03
-3.52993319e-03,-3.00877454e-03,1.04150508e-02
2.20777547e-03,2.03390802e-03,-1.28905600e-02
-3.71130592e-03,-4.87855998e-04,-6.88285688e-03
3.66723253e-03,2.19308429e-03,-1.99893406e-03
-2.60588970e-03,8.10851325e-04,9.95544535e-03
6.39145492e-03,6.70654592e-03,-6.87536262e-03
8.61828155e-03,1.00156172e-02,-1.26296980e-02
-1.04598663e-03,1.03602588e-03,3.36100964e-03
-1.57084076e-03,1.90919147e-03,3.60068293e-03
-6.22093955e-03,-7.82034944e-03,-3.01417432e-03
-8.82281701e-05,-2.00493975e-03,6.93519134e-03
3.95681055e-04,6.88007184e-03,-6.20249717e-03
6.58653950e-04,-8.77336665e-04,-4.19823803e-04
6.86909461e-03,2.86854331e-03,-4.20251228e-04
-1.78932197e-03,1.19301748e-03,6.03208187e-03
4.38065882e-05,3.64870681e-03,7.32383812e-03
1.30951871e-03,1.66170335e-03,1.35069252e-02
5.91492752e-03,3.62967326e-03,-1.16011801e-02
3.93855561e-03,3.30264384e-03,-5.79664464e-04
5.42801890e-03,5.63643074e-03,-3.15147992e-03
3.98713249e-03,3.35118449e-03,-7.25375587e-03
5.20669285e-03,5.89556479e-03,-4.61270793e-03
-8.51759949e-04,-3.09361646e-04,5.44936587e-03
1.57512563e-03,4.32338037e-03,5.91829912e-03
5.93773294e-03,4.91820845e-03,-1.74738455e-03
-8.88246711e-04,3.83037179e-04,1.66418582e-03
6.76713188e-04,-3.76186967e-03,2.98791274e-03
1.26823108e-03,1.92100280e-03,1.10436456e-02
1.56169566e-03,1.22753790e-03,-5.91877266e-03
-2.70306120e-03,-3.07129948e-03,3.70320323e-03
1.39007196e-02,1.08620929e-02,-1.68985870e-02
-6.31749611e-03,-5.03389495e-03,-3.60566192e-03
6.29446294e-04,1.83305684e-03,2.60114459e-03
-2.98250339e-03,-2.21546028e-03,-4.78775483e-03
-2.99112628e-03,-1.68433947e-03,-3.03522575e-03
-1.85846515e-03,1.76059551e-03,-5.41947527e-03
1.26751329e-03,7.64540267e-04,-8.01284403e-03
3.49806835e-03,4.19508104e-03,3.50293994e-03
5.04697980e-04,1.67306772e-03,-6.33135482e-03
-3.83394073e-03,-2.43471586e-03,4.79521737e-03
8.61620657e-03,6.15087402e-03,1.21410690e-02
-1.96861956e-03,-6.81968926e-04,-5.07628303e-03
-1.75804756e-03,-3.49015446e-04,6.25677392e-03
-1.09739879e-03,9.10819181e-04,4.28957856e-03
-1.29225835e-02,-1.52895984e-02,8.27365797e-03
2.35026842e-03,6.75601779e-03,3.98825912e-03
-1.06784526e-03,-2.52795072e-03,-1.41081553e-03
-7.26587504e-04,2.06880404e-03,3.56394095e-03
-1.02687008e-03,1.60643303e-03,4.53982531e-03
7.25069031e-03,6.09588647e-03,-6.69295074e-03
9.34521625e-04,4.62289613e-03,5.95153425e-03
3.17866661e-03,1.66230325e-03,-8.10947082e-03
-2.32987909e-03,-6.79754921e-04,2.90361242e-03
-1.74080171e-03,-6.04342145e-04,1.00365898e-02
6.37095042e-04,1.58592602e-03,-5.44021338e-03
-2.97708992e-03,-4.08332006e-03,3.05342749e-03
2.80753233e-03,5.30079862e-04,-1.48372257e-03
-1.02020002e-03,-5.30079862e-04,-4.05170444e-03
5.95168192e-04,3.78578115e-04,4.62881931e-03
-1.19061577e-03,-4.32682872e-03,9.43844107e-03
-4.39163001e-03,-4.04032231e-03,5.45766976e-03
-6.51595565e-03,-3.97960754e-03,3.08289675e-03
8.82094819e-03,8.24800483e-03,-3.08289675e-03
-2.98865637e-03,-1.52214270e-03,1.29954102e-02
-1.84050665e-03,1.59842356e-03,-5.46795836e-03
8.10641625e-03,8.33066078e-03,-3.87764598e-03
-3.19211878e-03,-2.26042959e-04,0.00000000e+00
1.09378579e-02,1.19974617e-02,-4.94996040e-03
5.80167112e-03,7.20410652e-03,-1.21125173e-02
-6.28745496e-04,-1.40690772e-03,5.50138270e-03
8.38461330e-04,5.98456545e-03,-3.27582924e-04
-2.18161165e-03,1.76658036e-03,2.20934832e-03
2.51672553e-03,8.85849130e-03,-8.34826133e-03
3.77266063e-04,1.67465236e-03,5.10752871e-03
-1.21529839e-03,-3.20662009e-03,6.57197528e-04
1.17332949e-03,3.64707738e-04,-4.93905148e-03
3.92937463e-03,3.64178632e-03,9.07186185e-04
-1.67013877e-04,2.17928785e-03,-5.45615964e-03
-9.18522648e-04,3.47614381e-03,-8.31347258e-05
1.79442770e-03,5.77930248e-04,-1.16091494e-03
-2.04512057e-03,-7.94901598e-04,0.00000000e+00
-1.67222941e-03,2.23938005e-03,7.52429202e-03
5.50834323e-03,3.16907970e-03,-2.72219316e-03
-9.15928216e-04,4.16295617e-03,3.71066935e-03
-1.79033931e-02,-2.57547067e-02,1.44616144e-02
4.02043976e-03,8.70693661e-03,1.13488347e-03
6.48312056e-03,4.21718170e-03,2.34729527e-03
5.06449952e-03,8.38044757e-03,-2.75259478e-03
2.21047588e-03,1.00665185e-03,-6.75036695e-03
2.32988952e-03,4.58872732e-03,5.61470182e-03
4.76820344e-03,8.47762519e-03,3.24572959e-04
-2.06828418e-04,1.77195829e-03,1.70226178e-03
-8.69234458e-04,8.49150418e-04,4.92793408e-03
-2.48408035e-04,-3.53725050e-04,2.49523673e-03
7.92085670e-03,3.88548391e-03,1.04797977e-04
3.32280728e-03,1.13565120e-02,1.17707301e-02
-7.37399835e-04,-2.09196654e-04,-6.22829677e-03
-3.20215710e-03,-3.98205170e-03,5.43176998e-03
1.84881938e-03,3.91189483e-03,-4.79142337e-03
4.92012373e-04,1.04550619e-03,-2.64519667e-03
-1.51880082e-03,-2.53235094e-02,-1.52603255e-03
-2.05281282e-04,-5.37181003e-03,-3.21658943e-04
4.87786108e-03,8.08381826e-03,1.61318936e-04
-1.26824939e-03,-4.35601277e-03,1.53179676e-02
-1.92649122e-03,-4.44657421e-03,-1.58408307e-03
2.18539123e-04,-4.34774678e-03,1.98000526e-03
8.29053506e-03,1.65826092e-02,-1.42544338e-03
-6.76672072e-03,-7.86226696e-03,8.91654920e-03
-2.46894608e-04,9.85377780e-03,2.04012085e-03
-4.53123828e-04,-2.84439608e-04,2.19237881e-03
1.19369707e-03,3.83066128e-03,-4.69230858e-04
6.57907393e-04,-4.68389020e-03,3.74908267e-03
-8.08894558e-03,-1.83057879e-02,-1.07384996e-02
8.91068555e-03,1.43142447e-02,-3.31532105e-03
-8.82768261e-03,-1.75069206e-02,-8.41669839e-03
1.86280653e-03,3.63071974e-04,-2.31519701e-03
1.69416444e-03,-1.05904659e-02,-3.22478644e-03
2.30951357e-03,9.79134518e-03,2.40760996e-04
-9.18673294e-03,-9.05751616e-03,-8.30815498e-03
6.46418998e-03,1.07282006e-02,-6.01188623e-03
1.07336242e-03,6.51268522e-03,1.46591694e-03
-7.43041251e-04,2.80800081e-03,1.70731132e-03
7.48655870e-03,1.17963710e-02,6.88033125e-03
1.67897734e-03,2.20071543e-03,-6.31211471e-03
4.65316439e-03,7.84123783e-03,1.21724014e-03
-1.22050513e-04,4.92203739e-04,2.75293485e-03
5.29278272e-04,6.65908408e-03,8.69443604e-03
5.39948683e-03,5.85136142e-03,4.01436026e-04
4.45227677e-04,1.31898004e-03,2.88037782e-03
-8.90724783e-04,-4.16367563e-04,4.22558235e-03
-2.43095032e-04,4.56930618e-03,-3.90624438e-03
2.42779842e-03,-2.55902747e-03,-1.31042864e-02
4.05162968e-05,3.24937987e-03,1.61706216e-03
-9.30017712e-04,-6.30122415e-03,-4.94101336e-03
-1.17381882e-03,-8.34124278e-04,5.90979011e-03
-5.67007666e-04,-4.24945399e-03,1.21003013e-03
2.22621041e-03,2.30090496e-03,6.99632915e-03
4.85219395e-04,2.71318952e-03,5.61446666e-04
-1.94186526e-03,-3.89791484e-03,1.02911161e-02
1.82045830e-03,1.81126567e-03,-8.52827013e-03
1.85752380e-03,6.31511812e-03,1.12036683e-03
-2.46399875e-03,-1.73065000e-03,-3.60464585e-03
-4.04021398e-05,-1.31758757e-03,5.44140075e-03
-1.42157548e-02,-2.16740512e-02,8.50327285e-03
1.47582594e-03,7.55883569e-03,4.74716825e-04
9.86406332e-03,1.27954398e-02,-5.15462586e-03
-1.21565339e-04,6.95054747e-04,-4.22233050e-03
1.74301666e-03,1.73468488e-03,3.66613085e-03
-1.57134720e-02,-2.06589857e-02,7.44955425e-03
-1.56454219e-03,-7.07535905e-04,-2.36917900e-04
7.82287954e-04,-1.27519473e-03,2.44539744e-03
1.04026095e-02,1.51277851e-02,-3.86839598e-03
-3.59205809e-03,-3.56769604e-03,6.77875867e-03
-2.33310174e-03,-2.94853336e-03,-3.69921039e-03
2.33310174e-03,-2.11017670e-03,3.85621525e-03
4.10618951e-05,3.09421476e-03,-6.28399350e-04
1.14417326e-03,3.92491251e-03,3.21719944e-03
4.72651435e-03,1.16819150e-02,-3.13453593e-04
5.99789185e-03,1.06583304e-02,2.97335005e-03
1.41350635e-03,-1.36827608e-03,-7.67815354e-03
-7.20802902e-03,-9.01382834e-03,1.57332981e-02
3.40780169e-03,3.03669451e-03,-6.15469715e-03
-1.21459186e-04,2.34035830e-03,1.01850237e-02
-1.17538879e-03,-8.69961670e-03,-2.16824501e-03
1.06094774e-02,1.14453587e-02,-1.20104271e-02
3.36522118e-03,2.39635534e-03,-5.26971120e-03
4.79572112e-04,1.36677204e-03,-3.95121335e-03
-3.20063589e-04,-5.89066439e-03,4.10937731e-03
1.34554219e-03,3.42888433e-03,3.93946327e-04
2.12469393e-03,-1.31122256e-03,-5.77073925e-03
1.00052013e-03,1.71582964e-03,-2.46116874e-03
3.59785842e-04,-3.09077179e-03,7.15036368e-04
-2.68295591e-03,-6.14204124e-03,-5.56277226e-04
2.00673163e-04,-9.69401952e-04,2.85670780e-03
-2.04637207e-03,-1.05882629e-02,6.24059419e-03
6.02168688e-04,2.58788495e-03,-1.81289804e-03
3.88673367e-03,8.96977988e-03,-1.51825541e-02
1.19921384e-03,-3.46179008e-04,-2.96791839e-03
3.50872494e-03,7.17553901e-03,2.24625820e-03
4.32930396e-03,8.93762771e-04,-1.83232683e-03
2.13781536e-03,2.12703202e-03,9.64622814e-04
1.18575704e-03,9.59196177e-04,8.11110162e-05
5.90771755e-03,9.74498775e-03,-3.78496287e-03
-1.13948354e-03,1.35539089e-03,-2.82839560e-03
-1.65274132e-03,-1.15203080e-03,3.15115911e-03
2.63484325e-03,7.45190611e-04,1.61170454e-03
1.56982546e-03,2.97696721e-03,1.93081186e-03
-1.49126877e-03,-1.82557549e-03,4.25065655e-03
1.21660038e-03,3.84980128e-03,7.17663181e-03
1.33289889e-03,3.43226362e-03,-7.14944850e-04
7.04865372e-04,1.27577827e-03,1.27098839e-03
9.78011966e-04,-1.20851151e-03,-6.61312920e-03
2.73568220e-04,-3.70161621e-03,1.75730564e-03
5.14727621e-03,2.69355123e-03,-1.06700247e-02
-3.89671482e-03,-6.54446002e-03,1.77239305e-03
1.75512180e-03,1.69074452e-03,-6.21891425e-03
-4.96212874e-03,-3.79122366e-03,-4.79123718e-03
1.29162330e-03,-3.19291614e-03,-3.34319534e-03
8.14314432e-03,2.87078966e-02,6.59448939e-03
-3.73186420e-03,2.24517025e-03,9.52898072e-03
1.55647208e-03,3.75342943e-03,3.21518553e-04
1.32150285e-03,-3.28891846e-04,4.44193239e-03
3.88277366e-04,-1.90838962e-03,4.39966307e-03
3.33315237e-03,9.57127776e-03,2.70957858e-03
1.54630951e-03,3.38715690e-03,3.73411109e-03
-6.95658214e-04,5.84962758e-04,4.19369303e-03
1.69940454e-03,4.02090185e-03,-2.21308897e-03
-3.63397815e-03,-5.25631820e-03,-2.85331412e-03
-3.10372158e-04,-6.49425301e-05,-1.51942717e-02
9.29745619e-04,1.23528663e-03,2.09283716e-03
-2.32530903e-03,-3.64565968e-03,6.73206111e-03
-5.01774854e-03,-4.70773800e-03,1.08038105e-02
8.46481332e-03,1.26985743e-02,-8.72949795e-03
-2.94295250e-03,-3.82534648e-03,7.38555204e-03
1.70500890e-03,-7.79531647e-04,-3.95867985e-04
6.52129812e-03,1.07975670e-02,3.16117621e-03
-8.84866248e-04,1.22094124e-03,3.22987178e-03
2.30702382e-03,3.65442169e-03,-2.75684133e-03
-4.99337683e-04,-4.47620085e-04,-1.42022639e-03
1.00937458e-02,2.55731505e-03,1.34158343e-03
-6.08939125e-04,-1.75879999e-02,-9.90789835e-03
8.71699800e-03,8.34979306e-03,-3.35089879e-03
-2.07788306e-03,-4.26334451e-03,1.34045901e-02
-1.21052386e-03,-1.15889057e-02,4.73853844e-04
-3.60295137e-03,6.54732336e-04,4.96318263e-03
1.89886636e-04,4.50572312e-03,3.45275214e-03
3.14827807e-03,3.38166923e-03,-7.86320923e-03
5.43834311e-03,4.40494963e-03,7.85508206e-05
3.00811897e-03,7.72718074e-03,-2.05405220e-03
1.76352677e-03,-1.34791468e-03,-3.95321992e-04
-1.12638483e-04,1.92516979e-03,7.48873778e-03
-4.09449664e-03,-7.05510217e-04,4.23174782e-03
8.29302028e-03,1.12909478e-02,3.74685737e-03
6.32126786e-03,8.34911160e-03,-9.15726295e-03
-3.84804732e-03,-5.94298130e-03,-1.30587723e-02
-5.24160952e-04,-1.07864568e-03,-1.11346444e-02
2.05751843e-03,1.26953879e-04,5.81134862e-03
-2.61612091e-04,-1.14316555e-03,1.36336792e-03
-1.19680404e-03,-5.41554529e-03,2.96112640e-03
4.86461772e-04,1.27464135e-04,1.29412682e-02
2.05535326e-03,1.21328733e-03,-8.68023864e-04
-3.77776342e-03,-6.20846954e-03,1.57752568e-03
7.13210649e-03,1.73752554e-02,-1.08579551e-02
6.30458871e-03,9.66964492e-03,4.77000783e-03
4.20634065e-03,1.74806986e-03,-1.58448894e-04
6.64204363e-03,9.99354973e-03,-2.85955683e-03
1.82713483e-03,3.88287313e-03,-6.36637953e-04
2.26073190e-03,6.14690244e-05,-1.34632580e-02
-1.53091315e-03,-2.34037134e-03,-1.21085642e-03
7.26941901e-03,6.82108700e-03,4.11119442e-03
6.49763695e-03,7.32212965e-03,1.68801333e-03
-3.42425582e-03,-2.86149954e-03,4.16759042e-03
9.48691495e-03,1.07333801e-02,-1.36104524e-03
-1.68262994e-03,1.80986855e-04,-9.33295544e-03
4.53927204e-03,3.13107237e-03,-5.26776101e-03
8.09861287e-03,1.06439044e-02,9.74340419e-04
2.12005737e-03,8.23399337e-03,4.29342059e-03
-3.88690713e-04,-6.51044612e-03,-5.43034891e-03
4.23907194e-04,-3.56150976e-04,8.17496248e-03
1.15112871e-02,1.52088266e-02,-3.71517153e-03
-6.65215709e-03,-4.86783483e-03,-6.98285343e-03
-1.03097774e-02,-8.26397243e-03,-5.88364050e-03
4.96395377e-04,4.14018987e-03,5.88364050e-03
-1.13549174e-03,-8.53629499e-03,-1.45985533e-02
-2.20105742e-02,-2.01471755e-02,-9.32256904e-03
-4.27223135e-02,-4.02247798e-02,9.40547137e-03
1.95105246e-02,2.61539035e-02,-6.23285764e-03
-5.43919513e-03,-1.30225342e-02,-9.54852529e-03
-3.82304487e-02,-4.31109337e-02,-1.09477289e-03
1.49095785e-02,1.71222614e-02,-6.33877960e-03
1.45779490e-02,1.75897509e-02,4.39892018e-03
2.48424317e-03,5.14775138e-03,4.46440839e-03
1.34060261e-02,1.85506841e-02,-1.11554749e-02
1.26793860e-02,1.83937378e-02,3.39371242e-03
2.92917658e-04,-4.47577901e-03,5.40581890e-03
-6.28117208e-03,1.99856643e-03,-4.38979902e-03
-4.98672818e-03,-2.84782612e-03,-1.23445395e-02
1.29534518e-03,-1.20864805e-04,2.99356676e-03
1.58137844e-02,2.02421504e-02,8.84333858e-03
1.15452477e-02,1.31734021e-02,3.38122556e-04
-1.25649854e-02,-1.24597943e-02,-1.43937542e-03
-1.01816551e-02,-6.43817838e-03,6.33556608e-03
-1.46476778e-02,-1.64617346e-02,6.80334608e-03
5.14162991e-03,9.13856118e-03,-8.16285306e-03
1.14916369e-02,1.10242857e-02,-2.70764907e-03
2.53199793e-03,4.22156554e-03,9.31514846e-04
-3.66692198e-04,2.31130565e-03,-1.10091469e-03
4.82731147e-03,5.49017786e-03,5.74568079e-03
1.72528030e-02,1.92411905e-02,-6.59294629e-03
-1.25597746e-03,5.29911680e-03,5.75020996e-03
-6.48346941e-03,-1.37078425e-02,5.04701788e-03
-5.14495834e-03,-1.75341322e-04,8.77062201e-03
-1.09023273e-03,-8.73597740e-04,0.00000000e+00
1.08398239e-03,-2.97757471e-03,-3.58238960e-03
-1.36226217e-02,-2.15672230e-02,-3.17684449e-03
1.69937810e-03,3.28619738e-03,-4.02740025e-03
-1.92148575e-03,-4.36388616e-03,1.09262651e-03
-2.53147878e-02,-2.49920276e-02,9.86026617e-03
-2.15449617e-02,-2.67051503e-02,-7.48461012e-04
2.69912626e-02,3.64848330e-02,-3.83536558e-03
-1.71582366e-02,-3.28949235e-02,1.06353393e-02
-2.95897048e-03,-1.15707370e-02,2.64173438e-03
1.26965120e-02,1.81492813e-02,4.85197297e-03
-2.18208207e-02,-2.92759884e-02,1.97108217e-03
1.27356060e-02,1.11906565e-02,-7.74261661e-03
1.06424074e-02,1.56470800e-02,-2.06922431e-03
7.86104737e-03,5.68016761e-03,-7.48515246e-03
-2.25381207e-02,-2.53415711e-02,1.08764400e-02
4.91635393e-03,6.99851045e-03,1.65074308e-03
1.57753137e-02,2.18232548e-02,-1.81605526e-03
-5.25623539e-03,-5.78575463e-03,3.54497852e-03
8.19374509e-03,1.19694148e-02,-7.35135187e-03
-2.93750970e-03,-5.19205238e-03,2.31901323e-03
8.18807110e-03,7.59371660e-03,3.30609039e-04
1.06416169e-02,2.12967238e-02,2.72487787e-03
7.39885138e-04,2.04487719e-03,-8.03083987e-03
-5.56278592e-03,-9.23510631e-03,-8.17977599e-03
-8.51573952e-03,-1.59532258e-02,-7.23389088e-03
-1.49745064e-04,-2.52934437e-03,2.53972258e-04
-1.35590541e-02,-2.14151491e-02,-4.56827443e-03
2.46887804e-03,1.19817620e-03,-6.72016590e-03
1.01142711e-02,2.08345877e-02,6.97490808e-03
9.38237961e-04,6.16836579e-04,7.68312795e-03
-7.71992508e-03,-7.12039615e-03,1.76467152e-03
1.77513394e-03,1.13679300e-02,-3.60762877e-03
-6.74033053e-03,-5.91432398e-03,-1.09854314e-03
-2.20617401e-03,-1.24198978e-04,4.47105139e-03
1.28633634e-02,1.87961304e-02,1.51366629e-03
3.37760594e-03,8.27572136e-03,-1.59817370e-03
0.00000000e+00,-1.02319443e-03,-9.25579609e-04
9.61920487e-03,1.08398643e-02,-6.00029529e-03
9.30751071e-03,1.03111587e-02,8.01961242e-03
3.04661625e-03,-9.43639960e-04,2.51923537e-03
4.76121948e-04,1.70991150e-03,-5.29754080e-03
-6.91072907e-03,-1.11368549e-02,-1.14482417e-02
4.19615793e-03,6.59057380e-03,-3.84508887e-03
-8.45015808e-04,-3.85399688e-03,-5.06424176e-03
-2.50290818e-03,-5.18189428e-03,8.56840657e-03
7.49007227e-03,5.59761185e-03,5.11671793e-04
-2.78429086e-03,-1.30736933e-03,-1.53654350e-03
2.74781407e-03,8.40783493e-03,7.23342522e-03
-2.05110943e-03,-2.95093489e-04,7.93835974e-03
-2.38528196e-03,1.00258356e-03,6.20562226e-03
-1.15674882e-02,-4.42890461e-03,2.16664266e-02
1.32560655e-02,7.13512477e-03,-6.73078893e-03
-6.14429075e-03,-6.46255648e-04,-1.64874543e-03
9.76971182e-03,1.55774856e-02,-5.29736971e-03
4.74019798e-03,8.99023740e-03,-7.25861605e-03
7.27275850e-04,3.09333287e-03,2.34151237e-03
8.32578156e-03,5.81698278e-03,-8.13515344e-03
-1.08156515e-04,-8.16461106e-03,9.63798616e-03
2.95222148e-03,5.74665807e-05,-3.00704099e-03
1.32877195e-03,2.69049561e-03,-1.84215578e-03
1.29175550e-03,5.24627201e-03,2.50944423e-04
-3.19600363e-03,-5.70122741e-05,-5.02678548e-04
2.51459146e-03,1.00730441e-02,8.26569977e-03
-1.27652972e-03,-3.49675220e-03,9.13950048e-04
-2.05930329e-03,-5.78115205e-04,-9.13950048e-04
-3.83981867e-03,-2.83666606e-03,5.80287611e-03
1.70457637e-03,7.07704209e-03,-8.80072259e-03
-6.28860611e-03,-8.72640317e-03,5.23976896e-03
1.82130520e-03,-2.22237580e-03,-8.22224612e-05
-1.37060427e-02,-2.27872915e-02,2.23717097e-03
2.21154394e-03,4.07613725e-03,1.40600512e-03
-8.31904602e-03,-1.36923790e-02,9.38000236e-03
5.70143010e-03,8.56522691e-03,2.45742993e-04
1.43870061e-03,2.68337050e-03,-3.44472263e-03
2.13579337e-03,6.67741742e-03,-7.82637814e-04
-3.53765828e-03,-1.16415326e-02,5.34214563e-03
8.12474787e-03,1.23357428e-02,2.86499240e-03
8.42276544e-03,1.54365186e-02,3.26413461e-03
8.96432609e-03,8.95682172e-03,-6.45685284e-03
3.59170151e-03,7.33519642e-04,-8.19482439e-05
-7.34119234e-03,-5.08808920e-03,3.84652430e-03
9.02500635e-03,1.70844192e-02,-8.14048004e-05
7.87095474e-04,8.35634043e-04,2.52900777e-03
-8.94379342e-04,-2.39707425e-03,-4.16447296e-03
4.03701077e-03,6.06482504e-03,-1.88351461e-03
2.10157145e-03,-1.88782950e-03,-4.02572622e-03
-3.77846822e-03,-5.01454622e-03,6.31851515e-03
-1.14352739e-03,-2.23423512e-04,-1.23451611e-02
1.85732251e-03,3.17937270e-03,-1.24152716e-02
5.01956003e-03,4.11269779e-03,3.43211725e-03
8.48613515e-03,1.38798938e-02,-1.58932120e-03
-2.36166610e-03,-1.52671952e-02,-1.92659263e-03
-6.79904654e-03,-1.35880605e-02,1.67564474e-03
-5.23753693e-03,-1.42323953e-02,-3.43772350e-03
4.91677089e-03,7.62312613e-03,5.44483004e-03
-1.67152171e-03,3.78988122e-03,-8.18034545e-03
5.43283472e-03,1.35150059e-02,1.43420327e-03
4.27580896e-03,3.05864937e-03,4.96103121e-03
3.66048277e-03,5.86940066e-03,5.87165911e-04
3.29657150e-03,3.63682756e-03,-5.21145925e-03
-4.20292105e-04,1.20946017e-03,1.01082525e-03
-1.36700433e-03,-6.04591366e-04,8.38305613e-03
-6.72277067e-03,-7.67030854e-03,7.23664485e-03
-3.75039443e-03,-1.10856513e-03,-2.07418478e-03
6.36011485e-03,6.24704095e-03,-2.24512204e-03
-7.49488048e-03,-1.23101787e-02,5.81037779e-03
8.05855170e-03,3.28655971e-03,-8.33961615e-05
3.51431390e-03,2.22124513e-04,1.24070228e-03
2.13793230e-03,-8.89777067e-04,6.67324285e-03
2.34236555e-03,3.66600638e-03,-3.37205147e-03
-5.93869829e-04,3.87353412e-03,3.94635846e-03
-1.32893484e-03,-1.43679748e-03,1.55810419e-03
6.00045624e-03,9.24877893e-03,1.96456887e-03
7.86456283e-03,1.01414886e-02,-5.74034158e-03
4.82926374e-04,1.46349711e-03,-6.02192330e-03
5.36674448e-03,1.14719395e-02,1.32255688e-03
-4.05732226e-03,-1.76878654e-03,2.14628116e-03
3.49071304e-05,1.28666912e-03,-2.31148533e-03
-1.72401522e-03,-4.29520691e-03,-5.79805291e-03
-2.69505740e-03,-1.29977856e-02,-2.66951017e-03
-3.01460781e-03,-8.97999422e-03,3.66879186e-03
-1.94486522e-03,-3.85761253e-03,-8.52581394e-03
1.73701161e-03,3.36250702e-03,3.68654172e-03
3.29198497e-03,7.67447547e-03,-7.63952344e-03
2.41923321e-04,-2.95335975e-03,2.35711083e-03
5.89717927e-03,1.06238552e-02,1.51170867e-03
1.71479946e-04,-2.93058505e-03,-4.79640432e-03
-5.30803735e-03,-1.45076660e-02,0.00000000e+00
5.41159842e-03,8.23754746e-03,-1.05148678e-02
1.06484806e-03,-7.66026955e-04,-5.98472059e-03
8.07112326e-03,1.09956944e-02,4.62002976e-03
-9.13845790e-04,-5.48277780e-03,-4.27016598e-04
-3.32754997e-03,2.77722015e-03,-2.56487112e-03
-9.27999102e-04,1.35869846e-03,-1.02803925e-03
-2.99724842e-03,7.05794311e-04,7.00313424e-03
2.79069954e-03,8.43038594e-03,6.80342258e-04
1.03161742e-04,-2.15550359e-04,-2.63971409e-03
3.46813154e-03,2.04331534e-03,-7.36842664e-03
-5.82855912e-04,-2.25856705e-03,6.09434957e-03
5.48628105e-04,1.07605404e-03,-1.75241619e-02
-7.84606526e-03,-1.93852735e-02,-7.07896821e-03
-5.61293575e-03,-1.23026379e-02,-8.63196834e-03
0.00000000e+00,-6.12471581e-03,-3.36755663e-03
-1.46040281e-03,3.23408475e-03,1.00679996e-02
-3.21755519e-02,-4.49758043e-02,-2.72723998e-03
-2.22727928e-02,-1.24805720e-02,1.20861362e-02
1.37929370e-02,2.74499230e-02,-3.48808288e-03
-5.63282225e-03,-1.21781183e-02,-4.37378047e-04
2.16302089e-02,2.86771519e-02,2.26996580e-03
1.78279991e-04,3.95034648e-04,-5.94685811e-03
-1.45462065e-02,-2.34554211e-02,-3.51313130e-04
-5.42961946e-04,-9.24213200e-04,-2.19609434e-03
-4.49850308e-03,5.13078728e-03,-1.32014340e-03
